period,PADD3_stocks,PADD3_runs,PADD3_prod,PADD3_imp,PADD3_JET_YIELD
2015-01-02,13308.0,8777.0,852.0,0.0,0.09707189244616611
2015-01-09,13268.0,8452.0,824.0,0.0,0.09749171793658305
2015-01-16,11611.0,8038.0,720.0,0.0,0.08957452102513062
2015-01-23,11152.0,8143.0,777.0,0.0,0.09541937860739286
2015-01-30,11608.0,8175.0,702.0,0.0,0.08587155963302752
2015-02-06,12584.0,8312.0,836.0,0.0,0.10057747834456209
2015-02-13,12541.0,8241.0,815.0,0.0,0.09889576507705375
2015-02-20,12874.0,8090.0,779.0,0.0,0.09629171817058096
2015-02-27,12650.0,8053.0,730.0,0.0,0.09064944741090276
2015-03-06,12342.0,7995.0,693.0,0.0,0.08667917448405253
2015-03-13,12245.0,7987.0,708.0,0.0,0.08864404657568549
2015-03-20,12396.0,8349.0,716.0,0.0,0.08575877350580909
2015-03-27,12451.0,8344.0,742.0,0.0,0.08892617449664429
2015-04-03,12603.0,8377.0,726.0,0.0,0.0866658708368151
2015-04-10,12297.0,8532.0,765.0,0.0,0.08966244725738397
2015-04-17,11902.0,8481.0,748.0,0.0,0.08819714656290532
2015-04-24,11585.0,8618.0,857.0,0.0,0.09944302622418194
2015-05-01,11932.0,8790.0,789.0,0.0,0.08976109215017065
2015-05-08,12560.0,8451.0,786.0,0.0,0.09300674476393327
2015-05-15,12534.0,8562.0,841.0,0.0,0.09822471385190376
2015-05-22,12843.0,8740.0,858.0,0.0,0.09816933638443937
2015-05-29,13157.0,8911.0,877.0,0.0,0.09841768600605992
2015-06-05,12911.0,9046.0,860.0,0.0,0.09506964404156533
2015-06-12,12575.0,8765.0,851.0,0.0,0.0970907016543069
2015-06-19,12810.0,8792.0,874.0,0.0,0.09940855323020928
2015-06-26,13095.0,8849.0,830.0,0.0,0.09379590914227597
2015-07-03,14193.0,8860.0,877.0,0.0,0.0989841986455982
2015-07-10,16225.0,9048.0,855.0,0.0,0.09449602122015915
2015-07-17,17349.0,8901.0,845.0,0.0,0.09493315357824963
2015-07-24,17477.0,8779.0,826.0,0.0,0.09408816493905912
2015-07-31,15443.0,8907.0,799.0,0.0,0.08970472661951275
2015-08-07,15932.0,8937.0,781.0,0.0,0.08738950430793331
2015-08-14,16228.0,8988.0,762.0,0.0,0.08477970627503338
2015-08-21,14326.0,8866.0,752.0,0.0,0.08481840739905257
2015-08-28,16253.0,8584.0,755.0,0.0,0.08795433364398882
2015-09-04,16346.0,8169.0,825.0,0.0,0.10099155343371281
2015-09-11,13414.0,8612.0,791.0,0.0,0.09184858337203902
2015-09-18,15204.0,8561.0,705.0,0.0,0.08235019273449364
2015-09-25,14014.0,8629.0,776.0,0.0,0.08992930814694634
2015-10-02,14313.0,8448.0,790.0,0.0,0.09351325757575757
2015-10-09,14814.0,8454.0,842.0,0.0,0.09959782351549562
2015-10-16,13661.0,8557.0,812.0,0.0,0.09489307000116863
2015-10-23,14168.0,8431.0,805.0,0.0,0.09548096311232357
2015-10-30,12487.0,8642.0,814.0,0.0,0.09419115945383014
2015-11-06,13413.0,8530.0,870.0,0.0,0.10199296600234467
2015-11-13,12283.0,8681.0,792.0,0.0,0.09123372883308374
2015-11-20,11943.0,8737.0,820.0,0.0,0.09385372553508069
2015-11-27,13598.0,8975.0,888.0,0.0,0.09894150417827298
2015-12-04,12743.0,8875.0,902.0,0.0,0.1016338028169014
2015-12-11,13888.0,8795.0,907.0,0.0,0.10312677657760091
2015-12-18,14640.0,8834.0,926.0,0.0,0.10482227756395744
2015-12-25,15370.0,8885.0,913.0,0.0,0.10275745638716939
2016-01-01,15028.0,8785.0,886.0,0.0,0.10085372794536142
2016-01-08,14484.0,8545.0,839.0,0.0,0.09818607372732592
2016-01-15,14513.0,8211.0,772.0,0.0,0.09402021678236512
2016-01-22,13038.0,7838.0,812.0,0.0,0.10359785659607043
2016-01-29,13161.0,7803.0,740.0,0.0,0.09483531974881455
2016-02-05,13623.0,7992.0,776.0,0.0,0.0970970970970971
2016-02-12,13368.0,8287.0,776.0,0.0,0.09364064196934958
2016-02-19,13626.0,8142.0,806.0,0.0,0.09899287644313437
2016-02-26,14656.0,8332.0,798.0,0.0,0.0957753240518483
2016-03-04,15252.0,8356.0,792.0,0.0,0.09478219243657253
2016-03-11,15417.0,8547.0,817.0,0.0,0.09558909558909559
2016-03-18,15281.0,8571.0,766.0,0.0,0.08937113522342784
2016-03-25,15456.0,8910.0,801.0,0.0,0.0898989898989899
2016-04-01,14949.0,8973.0,874.0,0.0,0.09740332107433411
2016-04-08,16408.0,8796.0,871.0,0.0,0.09902228285584357
2016-04-15,15226.0,8658.0,871.0,0.0,0.1006006006006006
2016-04-22,16032.0,8607.0,863.0,0.0,0.10026722435227141
2016-04-29,16336.0,8811.0,836.0,0.0,0.09488139825218476
2016-05-06,15223.0,8490.0,835.0,0.0,0.0983510011778563
2016-05-13,15677.0,8871.0,873.0,0.0,0.09841055123435914
2016-05-20,15926.0,8719.0,837.0,0.0,0.09599724739075582
2016-05-27,14659.0,8642.0,852.0,0.0,0.09858828974774357
2016-06-03,16350.0,8751.0,878.0,0.0,0.10033139069820592
2016-06-10,15206.0,8629.0,836.0,0.0,0.09688260516861745
2016-06-17,14117.0,8700.0,850.0,0.0,0.09770114942528736
2016-06-24,15194.0,8778.0,824.0,0.0,0.09387104123946229
2016-07-01,14741.0,8754.0,893.0,0.0,0.10201050948137994
2016-07-08,14308.0,8814.0,883.0,0.0,0.1001815293850692
2016-07-15,16793.0,8909.0,945.0,0.0,0.10607251094398923
2016-07-22,16869.0,8889.0,877.0,0.0,0.09866126673416582
2016-07-29,14796.0,8871.0,888.0,0.0,0.10010145417653027
2016-08-05,16098.0,8976.0,918.0,0.0,0.10227272727272728
2016-08-12,16009.0,9014.0,922.0,0.0,0.10228533392500555
2016-08-19,14510.0,8783.0,869.0,0.0,0.09894113628600706
2016-08-26,14818.0,8817.0,862.0,0.0,0.09776567993648633
2016-09-02,14128.0,8939.0,903.0,0.0,0.10101801096319499
2016-09-09,15588.0,8877.0,934.0,0.0,0.1052157260335699
2016-09-16,15112.0,8855.0,936.0,0.0,0.1057029926595144
2016-09-23,16310.0,8682.0,838.0,0.0,0.09652153881594103
2016-09-30,14781.0,8584.0,885.0,0.0,0.10309878844361603
2016-10-07,15953.0,8257.0,873.0,0.0,0.10572847281094828
2016-10-14,14903.0,8271.0,853.0,0.0,0.1031314230443719
2016-10-21,15023.0,8252.0,823.0,0.0,0.0997333979641299
2016-10-28,14647.0,8255.0,783.0,0.0,0.09485160508782556
2016-11-04,14480.0,8393.0,826.0,0.0,0.09841534612176814
2016-11-11,15309.0,8751.0,922.0,0.0,0.10535938749857159
2016-11-18,15766.0,8916.0,946.0,0.0,0.10610139075818753
2016-11-25,14892.0,8922.0,904.0,0.0,0.10132257341403272
2016-12-02,15542.0,8818.0,930.0,0.0,0.10546609208437287
2016-12-09,15629.0,8929.0,859.0,0.0,0.0962033822376526
2016-12-16,15032.0,9049.0,887.0,0.0,0.09802188087081445
2016-12-23,15926.0,9106.0,889.0,0.0,0.09762793762354492
2016-12-30,16406.0,9124.0,832.0,0.0,0.0911880754055239
2017-01-06,14936.0,9278.0,859.0,0.0,0.09258460875188618
2017-01-13,16278.0,8854.0,856.0,0.0,0.09667946690761238
2017-01-20,17272.0,8410.0,857.0,0.0,0.1019024970273484
2017-01-27,14459.0,8391.0,808.0,0.0,0.0962936479561435
2017-02-03,14574.0,8293.0,822.0,0.0,0.09911973953937055
2017-02-10,16320.0,8170.0,840.0,0.0,0.10281517747858017
2017-02-17,15459.0,8095.0,824.0,0.0,0.10179122915379864
2017-02-24,16469.0,8470.0,801.0,0.0,0.09456906729634003
2017-03-03,15356.0,8547.0,839.0,0.0,0.09816309816309816
2017-03-10,13143.0,8278.0,840.0,0.0,0.10147378593863252
2017-03-17,13349.0,8570.0,852.0,0.0,0.09941656942823804
2017-03-24,13789.0,8858.0,892.0,0.0,0.10069993226461955
2017-03-31,13310.0,8766.0,889.0,0.0,0.10141455624001826
2017-04-07,14617.0,8721.0,881.0,0.0,0.10102052516913199
2017-04-14,14717.0,9091.0,917.0,0.0,0.1008689913100869
2017-04-21,13914.0,9214.0,937.0,0.0,0.10169307575428696
2017-04-28,14001.0,9202.0,921.0,0.0,0.10008693762225603
2017-05-05,13886.0,9098.0,925.0,0.0,0.10167069685645197
2017-05-12,14993.0,9398.0,940.0,0.0,0.10002128112364334
2017-05-19,13836.0,9358.0,862.0,0.0,0.09211369950844198
2017-05-26,16681.0,9472.0,897.0,0.0,0.09470016891891891
2017-06-02,14572.0,9325.0,919.0,0.0,0.09855227882037533
2017-06-09,14361.0,9395.0,927.0,0.0,0.09866950505588079
2017-06-16,14627.0,9332.0,870.0,0.0,0.09322760394342049
2017-06-23,13851.0,9130.0,858.0,0.0,0.09397590361445783
2017-06-30,14717.0,9262.0,905.0,0.0,0.09771107752105376
2017-07-07,15074.0,9424.0,945.0,0.0,0.10027589134125636
2017-07-14,13671.0,9353.0,913.0,0.0,0.09761573826579707
2017-07-21,14989.0,9297.0,928.0,0.0,0.09981714531569323
2017-07-28,13554.0,9452.0,893.0,0.0,0.09447735928903936
2017-08-04,15096.0,9412.0,846.0,0.0,0.08988525286867828
2017-08-11,14354.0,9456.0,832.0,0.0,0.08798646362098139
2017-08-18,13704.0,9293.0,894.0,0.0,0.09620144194555041
2017-08-25,13886.0,9358.0,859.0,0.0,0.09179311818764693
2017-09-01,13987.0,6178.0,622.0,0.0,0.10067983166073163
2017-09-08,13973.0,5915.0,643.0,0.0,0.10870667793744716
2017-09-15,14165.0,7117.0,739.0,0.0,0.10383588590698328
2017-09-22,14157.0,8283.0,845.0,0.0,0.10201617771338888
2017-09-29,13448.0,8350.0,757.0,0.0,0.09065868263473054
2017-10-06,14639.0,8630.0,825.0,0.0,0.09559675550405562
2017-10-13,13007.0,8160.0,724.0,0.0,0.08872549019607844
2017-10-20,13417.0,8796.0,762.0,0.0,0.08663028649386084
2017-10-27,14508.0,8819.0,783.0,0.0,0.08878557659598595
2017-11-03,12950.0,8998.0,853.0,0.0,0.09479884418759725
2017-11-10,14264.0,9054.0,804.0,0.0,0.08880053015241882
2017-11-17,13907.0,8839.0,872.0,0.0,0.09865369385677113
2017-11-24,13167.0,9204.0,838.0,0.0,0.09104737070838766
2017-12-01,14770.0,9248.0,911.0,0.0,0.09850778546712803
2017-12-08,13618.0,9273.0,834.0,0.0,0.08993853121967
2017-12-15,13299.0,9373.0,840.0,0.0,0.08961911874533234
2017-12-22,14211.0,9386.0,930.0,0.0,0.09908374174302152
2017-12-29,13088.0,9568.0,901.0,0.0,0.0941680602006689
2018-01-05,13188.0,9441.0,852.0,0.0,0.09024467747060692
2018-01-12,14135.0,9251.0,929.0,0.0,0.10042157604583288
2018-01-19,13515.0,9045.0,868.0,0.0,0.09596462133775567
2018-01-26,13452.0,8455.0,791.0,0.0,0.09355410999408634
2018-02-02,14974.0,9065.0,868.0,0.0,0.09575289575289575
2018-02-09,14991.0,8740.0,836.0,0.0,0.09565217391304348
2018-02-16,15281.0,8484.0,846.0,0.0,0.09971711456859972
2018-02-23,14802.0,8509.0,840.0,0.0,0.09871900340815606
2018-03-02,13107.0,8581.0,874.0,0.0,0.10185293089383522
2018-03-09,13811.0,8818.0,890.0,0.0,0.10092991608074393
2018-03-16,12881.0,9088.0,834.0,0.0,0.0917693661971831
2018-03-23,13362.0,9134.0,991.0,0.0,0.10849573023866871
2018-03-30,13294.0,9251.0,949.0,0.0,0.10258350448600151
2018-04-06,13381.0,9180.0,946.0,0.0,0.10305010893246187
2018-04-13,13477.0,9013.0,936.0,0.0,0.10384999445245756
2018-04-20,13262.0,8897.0,938.0,0.0,0.1054287962234461
2018-04-27,14050.0,8874.0,962.0,0.0,0.10840658102321388
2018-05-04,13737.0,8745.0,945.0,0.0,0.10806174957118353
2018-05-11,14358.0,8690.0,979.0,0.0,0.11265822784810127
2018-05-18,13093.0,8849.0,936.0,0.0,0.10577466380381964
2018-05-25,13933.0,9103.0,940.0,0.0,0.10326266066132045
2018-06-01,12848.0,9222.0,994.0,0.0,0.10778572977662113
2018-06-08,13620.0,9246.0,908.0,0.0,0.0982046290287692
2018-06-15,14179.0,9464.0,957.0,0.0,0.10112003381234151
2018-06-22,13555.0,9522.0,1024.0,0.0,0.10754043268220961
2018-06-29,14192.0,9516.0,1016.0,0.0,0.1067675493905002
2018-07-06,12873.0,9470.0,986.0,0.0,0.1041182682154171
2018-07-13,14401.0,9194.0,932.0,0.0,0.10137045899499673
2018-07-20,13401.0,9035.0,916.0,0.0,0.10138350857775318
2018-07-27,13733.0,9234.0,1002.0,0.0,0.10851202079272254
2018-08-03,14419.0,9496.0,1017.0,0.0,0.10709772535804549
2018-08-10,14036.0,9733.0,1045.0,0.0,0.10736669064009041
2018-08-17,15762.0,9708.0,1018.0,0.0,0.10486196950968274
2018-08-24,14155.0,9352.0,1032.0,0.0,0.11035072711719418
2018-08-31,13685.0,9484.0,962.0,0.0,0.10143399409531843
2018-09-07,15688.0,9621.0,1013.0,0.0,0.1052905103419603
2018-09-14,15081.0,9423.0,982.0,0.0,0.10421309561710708
2018-09-21,15852.0,9106.0,959.0,0.0,0.10531517680650121
2018-09-28,15256.0,9172.0,926.0,0.0,0.10095944177932839
2018-10-05,16251.0,9296.0,992.0,0.0,0.10671256454388985
2018-10-12,15851.0,9463.0,916.0,0.0,0.09679805558490964
2018-10-19,14467.0,9360.0,905.0,0.0,0.09668803418803419
2018-10-26,15681.0,9421.0,896.0,0.0,0.09510667657361214
2018-11-02,14496.0,9439.0,932.0,0.0,0.0987392732280962
2018-11-09,13494.0,9157.0,856.0,0.0,0.09348039751010156
2018-11-16,14427.0,9324.0,914.0,0.0,0.09802659802659802
2018-11-23,12844.0,9503.0,906.0,0.0,0.09533831421656319
2018-11-30,13823.0,9518.0,875.0,0.0,0.0919310779575541
2018-12-07,12682.0,9333.0,919.0,0.0,0.09846780242151505
2018-12-14,13511.0,9553.0,939.0,0.0,0.09829372971841306
2018-12-21,14823.0,9561.0,967.0,0.0,0.10114004811212217
2018-12-28,14247.0,9701.0,964.0,0.0,0.09937119884547985
2019-01-04,14031.0,9535.0,887.0,0.0,0.0930256948085999
2019-01-11,15116.0,9197.0,900.0,0.0,0.09785799717299119
2019-01-18,14099.0,8997.0,903.0,0.0,0.10036678892964321
2019-01-25,15511.0,8829.0,942.0,0.0,0.10669384981311587
2019-02-01,13504.0,8878.0,958.0,0.0,0.10790718630322145
2019-02-08,13736.0,8640.0,954.0,0.0,0.11041666666666666
2019-02-15,15750.0,8568.0,881.0,0.0,0.10282446311858076
2019-02-22,14961.0,8697.0,937.0,0.0,0.10773830056341267
2019-03-01,13420.0,8746.0,874.0,0.0,0.09993139721015322
2019-03-08,14364.0,8735.0,908.0,0.0,0.10394962793360046
2019-03-15,13983.0,8790.0,906.0,0.0,0.10307167235494881
2019-03-22,13313.0,8492.0,862.0,0.0,0.10150730098916627
2019-03-29,13800.0,8571.0,915.0,0.0,0.10675533776688835
2019-04-05,12758.0,8849.0,951.0,0.0,0.10746977059554752
2019-04-12,14053.0,8782.0,921.0,0.0,0.10487360510134366
2019-04-19,13178.0,9138.0,896.0,0.0,0.09805209017290435
2019-04-26,13074.0,9036.0,950.0,0.0,0.10513501549358123
2019-05-03,13796.0,9060.0,922.0,0.0,0.10176600441501103
2019-05-10,12988.0,9254.0,910.0,0.0,0.09833585476550681
2019-05-17,13751.0,9234.0,919.0,0.0,0.09952350010829543
2019-05-24,12451.0,9327.0,935.0,0.0,0.10024659590436368
2019-05-31,13713.0,9291.0,907.0,0.0,0.09762135399849317
2019-06-07,13133.0,9311.0,967.0,0.0,0.10385565460208356
2019-06-14,12393.0,9260.0,906.0,0.0,0.09784017278617711
2019-06-21,12887.0,9492.0,941.0,0.0,0.09913611462284029
2019-06-28,12795.0,9461.0,959.0,0.0,0.10136349223126519
2019-07-05,14147.0,9532.0,1033.0,0.0,0.10837180025178346
2019-07-12,12896.0,9417.0,1006.0,0.0,0.10682807688223425
2019-07-19,14286.0,8994.0,968.0,0.0,0.10762730709361797
2019-07-26,14324.0,9232.0,964.0,0.0,0.10441941074523396
2019-08-02,14034.0,9553.0,995.0,0.0,0.1041557625876688
2019-08-09,15571.0,9484.0,1007.0,0.0,0.1061788274989456
2019-08-16,13825.0,9587.0,1021.0,0.0,0.10649838322728696
2019-08-23,13667.0,9460.0,988.0,0.0,0.10443974630021141
2019-08-30,14296.0,9440.0,983.0,0.0,0.10413135593220339
2019-09-06,14466.0,9542.0,1054.0,0.0,0.11045902326556277
2019-09-13,15040.0,9099.0,931.0,0.0,0.10231893614682933
2019-09-20,15146.0,9130.0,936.0,0.0,0.10251916757940854
2019-09-27,16131.0,8724.0,929.0,0.0,0.10648784961027052
2019-10-04,16000.0,8636.0,897.0,0.0,0.10386753126447429
2019-10-11,15289.0,8344.0,870.0,0.0,0.10426653883029723
2019-10-18,14616.0,8725.0,878.0,0.0,0.10063037249283667
2019-10-25,12981.0,8861.0,892.0,0.0,0.10066583907008238
2019-11-01,14244.0,8595.0,930.0,0.0,0.1082024432809773
2019-11-08,14131.0,8857.0,965.0,0.0,0.10895337021564865
2019-11-15,14099.0,9124.0,971.0,0.0,0.10642262165716791
2019-11-22,13952.0,8996.0,928.0,0.0,0.10315695864828812
2019-11-29,13543.0,9312.0,1035.0,0.0,0.11114690721649484
2019-12-06,12783.0,9217.0,969.0,0.0,0.10513182163393729
2019-12-13,13265.0,9071.0,995.0,0.0,0.10969022158527174
2019-12-20,12390.0,9490.0,960.0,0.0,0.101159114857745
2019-12-27,13195.0,9650.0,1038.0,0.0,0.10756476683937824
2020-01-03,13043.0,9640.0,1039.0,0.0,0.10778008298755187
2020-01-10,13839.0,9585.0,1022.0,0.0,0.10662493479394888
2020-01-17,15454.0,9290.0,992.0,0.0,0.10678148546824542
2020-01-24,13942.0,9079.0,961.0,0.0,0.10584866174688842
2020-01-31,14093.0,8907.0,958.0,0.0,0.10755585494554845
2020-02-07,15479.0,8960.0,955.0,0.0,0.10658482142857142
2020-02-14,15782.0,9109.0,916.0,0.0,0.10055988582720386
2020-02-21,14410.0,8795.0,823.0,0.0,0.09357589539511085
2020-02-28,14411.0,8719.0,866.0,0.0,0.09932331689413923
2020-03-06,13464.0,8849.0,908.0,0.0,0.10261046445926093
2020-03-13,14118.0,9040.0,891.0,0.0,0.09856194690265487
2020-03-20,13066.0,8982.0,781.0,0.0,0.0869516811400579
2020-03-27,11367.0,8751.0,603.0,0.0,0.06890641069592046
2020-04-03,11075.0,8092.0,449.0,0.0,0.055486900642609985
2020-04-10,10166.0,7576.0,365.0,0.0,0.048178458289334744
2020-04-17,10522.0,7364.0,374.0,0.0,0.050787615426398695
2020-04-24,11303.0,7455.0,342.0,41.0,0.045875251509054325
2020-05-01,11703.0,7496.0,251.0,45.0,0.03348452508004269
2020-05-08,12707.0,7165.0,218.0,0.0,0.030425680390788554
2020-05-15,13757.0,7222.0,227.0,78.0,0.0314317363611188
2020-05-22,13685.0,7418.0,246.0,33.0,0.03316257751415476
2020-05-29,14644.0,7566.0,245.0,0.0,0.0323817076394396
2020-06-05,15933.0,7767.0,352.0,0.0,0.045319943350070814
2020-06-12,15784.0,7884.0,417.0,0.0,0.05289193302891933
